phase_ns,object,q,slot,lower,upper
0,muon,0.01,363,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,364,0.0018300303517229067,0.007372790573111944
0,muon,0.01,365,0.0018300303517229067,0.008935011605070523
0,muon,0.01,366,0.0018300303517229067,0.009502767362970899
0,muon,0.01,367,0.0018300303517229067,0.009285841813961793
0,muon,0.01,368,0.0018300303517229067,0.008410998036064989
0,muon,0.01,369,0.0018300303517229067,0.007476343510087485
0,muon,0.01,374,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,375,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,376,0.0018300303517229067,0.007372790573111944
0,muon,0.01,377,0.0018300303517229067,0.008935011605070523
0,muon,0.01,378,0.0018300303517229067,0.009502767362970899
0,muon,0.01,379,0.0018300303517229067,0.009285841813961793
0,muon,0.01,380,0.0018300303517229067,0.008410998036064989
0,muon,0.01,381,0.0018300303517229067,0.007476343510087485
0,muon,0.01,389,0.0018300303517229067,0.003858239600071416
0,muon,0.01,390,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,391,0.0018300303517229067,0.007372790573111944
0,muon,0.01,392,0.0018300303517229067,0.008935011605070523
0,muon,0.01,393,0.0018300303517229067,0.009502767362970899
0,muon,0.01,394,0.0018300303517229067,0.009504552758435994
0,muon,0.01,395,0.0018300303517229067,0.009504552758435994
0,muon,0.01,396,0.0018300303517229067,0.009504552758435994
0,muon,0.01,397,0.0018300303517229067,0.009504552758435994
0,muon,0.01,398,0.0018300303517229067,0.009504552758435994
0,muon,0.01,399,0.0018300303517229067,0.009504552758435994
0,muon,0.01,400,0.0018300303517229067,0.009504552758435994
0,muon,0.01,401,0.0018300303517229067,0.009504552758435994
0,muon,0.01,402,0.0018300303517229067,0.009504552758435994
0,muon,0.01,403,0.0018300303517229067,0.009504552758435994
0,muon,0.01,404,0.0018300303517229067,0.009504552758435994
0,muon,0.01,405,0.0018300303517229067,0.009504552758435994
0,muon,0.01,406,0.0018300303517229067,0.009504552758435994
0,muon,0.01,407,0.0018300303517229067,0.009504552758435994
0,muon,0.01,408,0.0018300303517229067,0.009504552758435994
0,muon,0.01,409,0.0018300303517229067,0.009504552758435994
0,muon,0.01,410,0.0018300303517229067,0.009504552758435994
0,muon,0.01,411,0.0018300303517229067,0.009504552758435994
0,muon,0.01,412,0.0018300303517229067,0.009504552758435994
0,muon,0.01,413,0.0018300303517229067,0.009504552758435994
0,muon,0.01,414,0.0018300303517229067,0.009504552758435994
0,muon,0.01,415,0.0018300303517229067,0.009504552758435994
0,muon,0.01,416,0.0018300303517229067,0.009504552758435994
0,muon,0.01,417,0.0018300303517229067,0.009504552758435994
0,muon,0.01,418,0.0018300303517229067,0.009504552758435994
0,muon,0.01,419,0.0018300303517229067,0.009504552758435994
0,muon,0.01,420,0.0018300303517229067,0.009504552758435994
0,muon,0.01,421,0.0018300303517229067,0.009504552758435994
0,muon,0.01,422,0.0018300303517229067,0.009285841813961793
0,muon,0.01,423,0.0018300303517229067,0.008410998036064989
0,muon,0.01,424,0.0018300303517229067,0.007476343510087485
0,muon,0.01,432,0.0018300303517229067,0.003858239600071416
0,muon,0.01,433,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,434,0.0018300303517229067,0.007372790573111944
0,muon,0.01,435,0.0018300303517229067,0.008935011605070523
0,muon,0.01,436,0.0018300303517229067,0.009502767362970899
0,muon,0.01,437,0.0018300303517229067,0.009504552758435994
0,muon,0.01,438,0.0018300303517229067,0.009504552758435994
0,muon,0.01,439,0.0018300303517229067,0.009504552758435994
0,muon,0.01,440,0.0018300303517229067,0.009504552758435994
0,muon,0.01,441,0.0018300303517229067,0.009504552758435994
0,muon,0.01,442,0.0018300303517229067,0.009504552758435994
0,muon,0.01,443,0.0018300303517229067,0.009504552758435994
0,muon,0.01,444,0.0018300303517229067,0.009504552758435994
0,muon,0.01,445,0.0018300303517229067,0.009504552758435994
0,muon,0.01,446,0.0018300303517229067,0.009504552758435994
0,muon,0.01,447,0.0018300303517229067,0.009504552758435994
0,muon,0.01,448,0.0018300303517229067,0.009504552758435994
0,muon,0.01,449,0.0018300303517229067,0.009504552758435994
0,muon,0.01,450,0.0018300303517229067,0.009504552758435994
0,muon,0.01,451,0.0018300303517229067,0.009504552758435994
0,muon,0.01,452,0.0018300303517229067,0.009504552758435994
0,muon,0.01,453,0.0018300303517229067,0.009504552758435994
0,muon,0.01,454,0.0018300303517229067,0.009504552758435994
0,muon,0.01,455,0.0018300303517229067,0.009504552758435994
0,muon,0.01,456,0.0018300303517229067,0.009504552758435994
0,muon,0.01,457,0.0018300303517229067,0.009504552758435994
0,muon,0.01,458,0.0018300303517229067,0.009504552758435994
0,muon,0.01,459,0.0018300303517229067,0.009504552758435994
0,muon,0.01,460,0.0018300303517229067,0.009504552758435994
0,muon,0.01,461,0.0018300303517229067,0.009504552758435994
0,muon,0.01,462,0.0018300303517229067,0.009504552758435994
0,muon,0.01,463,0.0018300303517229067,0.009504552758435994
0,muon,0.01,464,0.0018300303517229067,0.009504552758435994
0,muon,0.01,465,0.0018300303517229067,0.009285841813961793
0,muon,0.01,466,0.0018300303517229067,0.008410998036064989
0,muon,0.01,467,0.0018300303517229067,0.007476343510087485
0,muon,0.01,977,0,0
0,muon,0.01,1196,0.0018300303517229067,0.003858239600071416
0,muon,0.01,1197,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1198,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1199,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1200,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1201,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1202,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1203,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1208,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,1209,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1210,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1211,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1212,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1213,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1214,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1215,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1220,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,1221,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1222,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1223,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1224,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1225,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1226,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1227,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1232,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,1233,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1234,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1235,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1236,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1237,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1238,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1239,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1244,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,1245,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1246,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1247,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1248,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1249,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1250,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1251,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1256,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,1257,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1258,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1259,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1260,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1261,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1262,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1263,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1268,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,1269,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1270,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1271,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1272,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1273,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1274,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1275,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1283,0.0018300303517229067,0.003858239600071416
0,muon,0.01,1284,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1285,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1286,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1287,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1288,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1289,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1290,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1291,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1292,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1293,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1294,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1295,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1296,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1297,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1298,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1299,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1300,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1301,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1302,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1303,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1304,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1305,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1306,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1307,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1308,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1309,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1310,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1311,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1312,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1313,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1314,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1315,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1316,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1317,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1318,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1326,0.0018300303517229067,0.003858239600071416
0,muon,0.01,1327,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,1328,0.0018300303517229067,0.007372790573111944
0,muon,0.01,1329,0.0018300303517229067,0.008935011605070523
0,muon,0.01,1330,0.0018300303517229067,0.009502767362970899
0,muon,0.01,1331,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1332,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1333,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1334,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1335,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1336,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1337,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1338,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1339,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1340,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1341,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1342,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1343,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1344,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1345,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1346,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1347,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1348,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1349,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1350,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1351,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1352,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1353,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1354,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1355,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1356,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1357,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1358,0.0018300303517229067,0.009504552758435994
0,muon,0.01,1359,0.0018300303517229067,0.009285841813961793
0,muon,0.01,1360,0.0018300303517229067,0.008410998036064989
0,muon,0.01,1361,0.0018300303517229067,0.007476343510087485
0,muon,0.01,1871,0.0018300303517229067,0.0018300303517229067
0,muon,0.01,2090,0.0018300303517229067,0.003858239600071416
0,muon,0.01,2091,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,2092,0.0018300303517229067,0.007372790573111944
0,muon,0.01,2093,0.0018300303517229067,0.008935011605070523
0,muon,0.01,2094,0.0018300303517229067,0.009502767362970899
0,muon,0.01,2095,0.0018300303517229067,0.009285841813961793
0,muon,0.01,2096,0.0018300303517229067,0.008410998036064989
0,muon,0.01,2097,0.0018300303517229067,0.007476343510087485
0,muon,0.01,2102,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,2103,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,2104,0.0018300303517229067,0.007372790573111944
0,muon,0.01,2105,0.0018300303517229067,0.008935011605070523
0,muon,0.01,2106,0.0018300303517229067,0.009502767362970899
0,muon,0.01,2107,0.0018300303517229067,0.009285841813961793
0,muon,0.01,2108,0.0018300303517229067,0.008410998036064989
0,muon,0.01,2109,0.0018300303517229067,0.007476343510087485
0,muon,0.01,2114,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,2115,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,2116,0.0018300303517229067,0.007372790573111944
0,muon,0.01,2117,0.0018300303517229067,0.008935011605070523
0,muon,0.01,2118,0.0018300303517229067,0.009502767362970899
0,muon,0.01,2119,0.0018300303517229067,0.009285841813961793
0,muon,0.01,2120,0.0018300303517229067,0.008410998036064989
0,muon,0.01,2121,0.0018300303517229067,0.007476343510087485
0,muon,0.01,2126,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,2127,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,2128,0.0018300303517229067,0.007372790573111944
0,muon,0.01,2129,0.0018300303517229067,0.008935011605070523
0,muon,0.01,2130,0.0018300303517229067,0.009502767362970899
0,muon,0.01,2131,0.0018300303517229067,0.009285841813961793
0,muon,0.01,2132,0.0018300303517229067,0.008410998036064989
0,muon,0.01,2133,0.0018300303517229067,0.007476343510087485
0,muon,0.01,2138,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,2139,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,2140,0.0018300303517229067,0.007372790573111944
0,muon,0.01,2141,0.0018300303517229067,0.008935011605070523
0,muon,0.01,2142,0.0018300303517229067,0.009502767362970899
0,muon,0.01,2143,0.0018300303517229067,0.009285841813961793
0,muon,0.01,2144,0.0018300303517229067,0.008410998036064989
0,muon,0.01,2145,0.0018300303517229067,0.007476343510087485
0,muon,0.01,2150,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,2151,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,2152,0.0018300303517229067,0.007372790573111944
0,muon,0.01,2153,0.0018300303517229067,0.008935011605070523
0,muon,0.01,2154,0.0018300303517229067,0.009502767362970899
0,muon,0.01,2155,0.0018300303517229067,0.009285841813961793
0,muon,0.01,2156,0.0018300303517229067,0.008410998036064989
0,muon,0.01,2157,0.0018300303517229067,0.007476343510087485
0,muon,0.01,2162,0.0018300303517229067,0.0038600249955365114
0,muon,0.01,2163,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,2164,0.0018300303517229067,0.007372790573111944
0,muon,0.01,2165,0.0018300303517229067,0.008935011605070523
0,muon,0.01,2166,0.0018300303517229067,0.009502767362970899
0,muon,0.01,2167,0.0018300303517229067,0.009285841813961793
0,muon,0.01,2168,0.0018300303517229067,0.008410998036064989
0,muon,0.01,2169,0.0018300303517229067,0.007476343510087485
0,muon,0.01,2177,0.0018300303517229067,0.003858239600071416
0,muon,0.01,2178,0.0018300303517229067,0.0056739867880735585
0,muon,0.01,2179,0.0018300303517229067,0.007372790573111944
0,muon,0.01,2180,0.0018300303517229067,0.008935011605070523
0,muon,0.01,2181,0.0018300303517229067,0.009502767362970899
0,muon,0.01,2182,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2183,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2184,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2185,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2186,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2187,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2188,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2189,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2190,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2191,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2192,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2193,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2194,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2195,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2196,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2197,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2198,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2199,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2200,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2201,0.0018300303517229067,0.009504552758435994
0,muon,0.01,2202,0.0018300303517229067,0.009504552758435994
